accession_number,ddc_number,book,subject_code,author,book_category,book_publisher,book_pages,book_year,book_binding,book_source,price,book_volume,quantity,classesID,book_remarks,rack
2478,512.5 KOL,Introduction Linear Algebra with Application,Math-72-RK-9-001,Bernard Kolman David R Hill, BS-Mathematics,PHI,0,0,PB,Purchase,0,7th,1,0,0,0
2479,512.5 KOL,Introduction Linear Algebra with Application,Math-72-RK-9-002,Bernard Kolman David R Hill, BS-Mathematics,PHI,0,0,PB,Purchase,0,7th,1,0,0,0
2480,512.5 ANT,Elementary Linear Algebra Applications Version,Math-73-RK-9-001,Howard Anton Chris Rorres, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2481,512.5 KOL,Elementary Linear Algebra with Applications,Math-74-RK-9-001,Bernard Kolman David R Hill, BS-Mathematics,0,0,0,PB,Purchase,0,9th,1,0,0,0
2482,512.5 ANT,Elementary Linear Algebra with Applications,Math-75-RK-9-001,Howard Anton Chris Rorres, BS-Mathematics,0,0,0,PB,Purchase,0,9th,1,0,0,0
2483,512.5 LAY,Linear Algebra and Its Applications,Math-76-RK-9-001,David C Lay, BS-Mathematics,Thomson Learning,0,0,PB,Purchase,0,4th,1,0,0,0
2484,512.5 LAY,Linear Algebra and Its Applications,Math-76-RK-9-002,David C Lay, BS-Mathematics,Thomson Learning,0,0,PB,Purchase,0,4th,1,0,0,0
2485,512.5 LAY,Linear Algebra and Its Applications,Math-77-RK-9-001,Gilbert Strang, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2486,512.5 LAY,Linear Algebra and Its Applications,Math-77-RK-9-002,Gilbert Strang, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2487,512.5 LAY,Linear Algebra and Its Applications,Math-77-RK-9-003,Gilbert Strang, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2488,512.5 LAY,Linear Algebra and Its Applications,Math-77-RK-9-004,Gilbert Strang, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2489,512.5 LAY,Linear Algebra and Its Applications,Math-77-RK-9-005,Gilbert Strang, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2490,512.5 KOL,College Algebra,Math-78-RK-9-001,Bernard Kolman Arnold Shapiro, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2491,512.5 KOL,College Algebra,Math-78-RK-9-002,Bernard Kolman Arnold Shapiro, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2492,512.5 KOL,College Algebra,Math-78-RK-9-003,Bernard Kolman Arnold Shapiro, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2493,512.5 KOL,College Algebra,Math-78-RK-9-004,Bernard Kolman Arnold Shapiro, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2494,512.5 ANE,Elementary Linear Algebra for College Students,Math-79-RK-9-001,Ailen R Angel, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2495,512.5 ANE,Elementary Linear Algebra for College Students,Math-79-RK-9-002,Ailen R Angel, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2496,512.5 THO,Calculus and Analytic Geometry,Math-80-RK-9-001,George B Thomas JR Ross L Finney, BS-Mathematics,0,0,0,PB,Purchase,0,6th,1,0,0,0
2497,515 SWO,Calculus,Math-81-RK-9-001,Swokowski Onlinick Pence, BS-Mathematics,0,0,0,PB,Purchase,0,6th,1,0,0,0
2498,519.15 THO,Calculus and Analytic Geometry,Math-82-RK-9-001,George B Thomas JR Ross L Finney, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2499,515 IQB,"Advance Notes of Calculus Bsc, Bs",Math-83-RK-9-001,Prof Iqbal Haider Bhatti, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2500,515 TAY,Applied Calculus,Math-84-RK-9-001,Claudia Taylor Lawrence, BS-Mathematics,Books/Cole,0,0,PB,Purchase,0,0,1,0,0,0
2501,515 HOF,"Applied Calculus for Business, Economics and the Social and Life Sciences",Math-85-RK-9-001,Laurence D Hoffmann Gerald L Badley, BS-Mathematics,McGrawHill,0,0,PB,Purchase,0,9th,1,0,0,0
2502,515.63 SPI,Vector Analysis and An introduction to Tensor Analysis,Math-86-RK-9-001,Murray R Spiegel, BS-Mathematics,Jahngir Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
2503,519.4 SAE,Numerical Analysis with C++,Math-87-RK-9-001,Prof Dr Saeed Akhtar Bhatti Mr Naeem Akhtar bhatti, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2504,515.9 BRO,Complex Variables & Applications,Math-88-RK-9-001,James Ward Brown Ruel V Churchill, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2505,515.9 BRO,Complex Variables & Applications,Math-88-RK-9-002,James Ward Brown Ruel V Churchill, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2506,515.9 BRO,Complex Variables & Applications,Math-88-RK-9-003,James Ward Brown Ruel V Churchill, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2507,515.9 BRO,Complex Variables & Applications,Math-89-RK-9-001,James Ward Brown Ruel V Churchill, BS-Mathematics,0,0,0,PB,Purchase,0,9th,1,0,0,0
2508,515 BAR,Introduction to Real Analysis,Math-90-RK-9-001,Robert G Bartle Donald R Sherbert, BS-Mathematics,0,0,0,PB,Purchase,0,3rd,1,0,0,0
2509,620.004 MOR,Mearsurment & Instrumentation Principles,Math-91-RK-9-001,Alan S Morris, BS-Mathematics,0,0,0,PB,Purchase,0,3rd,1,0,0,0
2510,621 BAN,The Special Theory Relativity,Math-92-RK-9-001,Sriranjan Banerji Asit Banerjee, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2511,510 BAL ,Degarmo's Materials and Processes in Manufacturing,Math-93-RK-9-001,J T Black Ronald A Kohser, BS-Mathematics,0,0,0,PB,Purchase,0,10th,1,0,0,0
2512,510 BAL ,Degarmo's Materials and Processes in Manufacturing,Math-93-RK-9-002,J T Black Ronald A Kohser, BS-Mathematics,0,0,0,PB,Purchase,0,10th,1,0,0,0
2513,330.0151 DOW,Theory and Problems of Mathematical Economics,Math-94-RK-9-001,Edward T Dowing, BS-Mathematics,0,0,0,PB,Purchase,0,2nd,1,0,0,0
2514,515.7 KRE,Introduction Functional Analysis with Application,Math-95-RK-9-001,Erwin Kreyszig, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2515,530 POP,Explaining Physics GCSE Edition,Math-96-RK-9-001,Stephen Pople, BS-Mathematics,Oxford Press,0,0,PB,Purchase,0,0,1,0,0,0
2516,530 POP,Explaining Physics GCSE Edition,Math-96-RK-9-002,Stephen Pople, BS-Mathematics,Oxford Press,0,0,PB,Purchase,0,0,1,0,0,0
2517,530 POP,Fundamental Physics,Math-97-RK-9-001,Stephen Pople, BS-Mathematics,Oxford Press,0,0,PB,Purchase,0,0,1,0,0,0
2518,530 CHE,Physics,Math-98-RK-9-001,Charles Chew leong See Cheng Chow Siew Foong, BS-Mathematics,Oxford Press,0,0,PB,Purchase,0,2nd,1,0,0,0
2519,530 SAN,Physics,Math-99-RK-9-001,David Sang Graham Jones, BS-Mathematics,Oxford Press,0,0,PB,Purchase,0,0,1,0,0,0
2520,530 POP,Physics for Higher Tier,Math-100-RK-9-001,Stephen Pople, BS-Mathematics,Oxford Press,0,0,PB,Purchase,0,0,1,0,0,0
2521,530 SAF,Physics,Math-101-RK-9-001,Jones Childers, BS-Mathematics,AWPC,0,0,PB,Purchase,0,2nd,1,0,0,0
2522,530 MEE,International A/As Level Physics,Math-102-RK-9-001,Chris Mee Mike Crundell Brian Arnold Wendy Brown, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2523,530.41 PUR,Solid state Physics,Math-103-RK-9-001,R K Puri Babbar, BS-Mathematics,0,0,1996,PB,Purchase,0,0,1,0,0,0
2524,530 WAI,Longman Advanced Level Physics,Math-104-RK-9-001,Look Kwok Wai, BS-Mathematics,Pearson,0,0,PB,Purchase,0,0,1,0,0,0
2525,537.028 NEL,Advanced level Practical Physics,Math-105-RK-9-001,M Nelkon JM Ogborn, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2526,530 KUM,A Complete Resource book in Physics for Jee Main,Math-106-RK-9-001,Sanjeev Kumar, BS-Mathematics,0,0,2017,PB,Purchase,0,0,1,0,0,0
2527,530 LOW,Calculation for A Level Physics,Math-107-RK-9-001,TLLowe JF Rounce, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2528,530 AGA,Objectives on Physics,Math-108-RK-9-001,Dr Pramod Agarwal, BS-Mathematics,G.R Bhatti Sons,0,0,PB,Purchase,0,0,1,0,0,0
2529,530 MUS,A Text Book of Modern Physics B.Sc Classes,Math-109-RK-9-001,MH Musaddiq M Rafique Naeem M Naeem, BS-Mathematics,Allied Book Centre,304,2007,PB,Purchase,0,0,1,0,0,0
2530,530 MUS,A Text Book of Modern Physics B.Sc Classes,Math-109-RK-9-002,MH Musaddiq M Rafique Naeem M Naeem, BS-Mathematics,Allied Book Centre,304,2012,PB,Purchase,0,0,1,0,0,0
2531,530 MUS,A Text Book of Modern Physics B.Sc Classes,Math-109-RK-9-003,MH Musaddiq M Rafique Naeem M Naeem, BS-Mathematics,Allied Book Centre,304,2012,PB,Purchase,0,0,1,0,0,0
2532,530 MUS,A Text Book of Modern Physics B.Sc Classes,Math-109-RK-9-004,MH Musaddiq M Rafique Naeem M Naeem, BS-Mathematics,Allied Book Centre,304,2012,PB,Purchase,0,0,1,0,0,0
2533,539.7 KAP,Nuclear Physics,Math-110-RK-9-001,Irving Kaplen, BS-Mathematics,Addison-Wesley,0,1998,PB,Purchase,0,0,1,0,0,0
2534,539.7 KAP,Nuclear Physics,Math-110-RK-9-002,Irving Kaplen, BS-Mathematics,Addison-Wesley,0,1998,PB,Purchase,0,0,1,0,0,0
2535,530.12 EIS,"Quantum Physics of Atoms, Molecules, Solds, Nuclei, and Particles",Math-111-RK-9-001,Robert Eisberg Robert Resnick, BS-Mathematics,0,0,0,PB,Purchase,0,2nd,1,0,0,0
2536,530 HAL,"Physics, Vol-2",Math-112-RK-9-001,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,0,1216,0,PB,Purchase,0,4th,1,0,0,0
2537,530 HAL,"Physics, Vol-2",Math-112-RK-9-002,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,0,1216,0,PB,Purchase,0,4th,1,0,0,0
2538,530 HAL,"Physics, Vol-2",Math-112-RK-9-003,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,0,1216,0,PB,Purchase,0,4th,1,0,0,0
2539,530 HAL,"Physics, Vol-2",Math-112-RK-9-004,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,0,1216,0,PB,Purchase,0,4th,1,0,0,0
2540,530 HAL,"Physics, Vol-2",Math-112-RK-9-005,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,0,1216,0,PB,Purchase,0,4th,1,0,0,0
2541,530 HAL,"Physics, Vol-2",Math-112-RK-9-006,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,0,1216,0,PB,Purchase,0,4th,1,0,0,0
2542,530 HAL,"Physics, Vol-2",Math-112-RK-9-007,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,0,1216,0,PB,Purchase,0,4th,1,0,0,0
2543,530 HAL,"Physics, Vol-2",Math-113-RK-9-001,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,Wiley,1198,0,PB,Purchase,0,5th,1,0,0,0
2544,530 HAL,"Physics, Vol-2",Math-113-RK-9-002,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,Wiley,1198,0,PB,Purchase,0,5th,1,0,0,0
2545,530 HAL,"Physics, Vol-2",Math-113-RK-9-003,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,Wiley,1198,0,PB,Purchase,0,0,1,0,0,0
2546,530 HAL,"Physics, Vol-2",Math-113-RK-9-004,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,Wiley,1198,0,PB,Purchase,0,0,1,0,0,0
2547,530 HAL,"Physics, Vol-2",Math-113-RK-9-005,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,Wiley,1198,0,PB,Purchase,0,0,1,0,0,0
2548,530 HAL,"Physics, Vol-2",Math-113-RK-9-006,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,Wiley,1198,0,PB,Purchase,0,0,1,0,0,0
2549,530 HAL,"Physics, Vol-2",Math-113-RK-9-007,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,Wiley,1198,0,PB,Purchase,0,0,1,0,0,0
2550,530 HAL,"Physics, Vol-2",Math-113-RK-9-008,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,Wiley,1198,0,PB,Purchase,0,0,1,0,0,0
2551,530 HAL,"Physics, Vol-2",Math-113-RK-9-009,David Halliday Robert Resnick Kenneth S Krane, BS-Mathematics,Wiley,1198,0,PB,Purchase,0,0,1,0,0,0
2552,530 YON,Pacific Physics A Level Vol-1,Math-114-RK-9-001,Poh Liong Yong, BS-Mathematics,Marshall Gavendish,0,2014,PB,Purchase,0,0,1,0,0,0
2553,530 YON,Pacific Physics A Level Vol-1,Math-114-RK-9-002,Poh Liong Yong, BS-Mathematics,Marshall Gavendish,0,2014,PB,Purchase,0,0,1,0,0,0
2554,530 YON,Pacific  Physics A Level Vol-2,Math-115-RK-9-001,Poh Liong Yong, BS-Mathematics,FPB,0,0,PB,Purchase,0,0,1,0,0,0
2555,530 RES,"Physics, Vol-1",Math-116-RK-9-001,Robert Resnick David Halliday Kenneth S Krane, BS-Mathematics,0,566,0,PB,Purchase,0,4th,1,0,0,0
2556,530 RES,"Physics, Vol-1",Math-116-RK-9-002,Robert Resnick David Halliday Kenneth S Krane, BS-Mathematics,0,566,0,PB,Purchase,0,4th,1,0,0,0
2557,530 RES,"Physics, Vol-1",Math-116-RK-9-003,Robert Resnick David Halliday Kenneth S Krane, BS-Mathematics,0,566,0,PB,Purchase,0,4th,1,0,0,0
2558,530 RES,"Physics, Vol-1",Math-116-RK-9-004,Robert Resnick David Halliday Kenneth S Krane, BS-Mathematics,0,566,0,PB,Purchase,0,4th,1,0,0,0
2559,530 SER,Physics for Scientists & Engineers with Modern Physics,Math-117-RK-9-001,Raymond A Serway John W Jewett, BS-Mathematics,0,0,0,PB,Purchase,0,6th,1,0,0,0
2560,530 SER,Physics for Scientists & Engineers with Modern Physics,Math-118-RK-9-001,John W Jewett Raymond A Serway, BS-Mathematics,0,0,0,PB,Purchase,0,7th,1,0,0,0
2561,530 HAL,Fundamentals of Physics,Math-119-RK-9-001,David Halliday Robert Resnick Jearl Walker, BS-Mathematics,Wiley,0,0,PB,Purchase,0,6th,1,0,0,0
2562,530 HAL,Fundamentals of Physics,Math-119-RK-9-002,David Halliday Robert Resnick Jearl Walker, BS-Mathematics,Wiley,0,0,PB,Purchase,0,6th,1,0,0,0
2563,530 HAL,Fundamentals of Physics,Math-119-RK-9-003,David Halliday Robert Resnick Jearl Walker, BS-Mathematics,Wiley,0,0,PB,Purchase,0,6th,1,0,0,0
2564,530 HAL,Fundamentals of Physics,Math-120-RK-9-001,David Halliday Robert Resnick Jearl Walker, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2565,530 HAL,Fundamentals of Physics,Math-120-RK-9-002,David Halliday Robert Resnick Jearl Walker, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2566,530 HAL,Fundamentals of Physics,Math-120-RK-9-003,David Halliday Robert Resnick Jearl Walker, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2567,530 HAL,Fundamentals of Physics,Math-120-RK-9-004,David Halliday Robert Resnick Jearl Walker, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2568,530 HAL,Fundamentals of Physics,Math-120-RK-9-005,David Halliday Robert Resnick Jearl Walker, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2569,530 SER,Fundamentals of Physics for Scientists & Engineers with Modern Physics,Math-121-RK-9-001,Raymond A Serway John W Jewett, BS-Mathematics,0,0,0,PB,Purchase,0,9th,1,0,0,0
2570,530 SER,Fundamentals of Physics for Scientists & Engineers with Modern Physics,Math-121-RK-9-002,Raymond A Serway John W Jewett, BS-Mathematics,0,0,0,PB,Purchase,0,9th,1,0,0,0
2571,620.106 GIL,Fluid Mechanics and Hydraulics,Math-122-RK-9-001,Ranald V Giles Jack B Evett Cheng Liu, BS-Mathematics,0,0,0,PB,Purchase,0,3rd,1,0,0,0
2572,532 WEL,"Fundamentals of Momentum, Heat & Mass Transfer",Math-123-RK-9-001,James R Wwlty Charles E Wicks Robert Gregory, BS-Mathematics,0,0,0,PB,Purchase,0,5th,1,0,0,0
2573,515.63 ASH,Introduction Vector Analysis and Mechanics,Math-124-RK-9-001,Muhammad Ashraf, BS-Mathematics,ilmi,0,0,PB,Purchase,0,0,1,0,0,0
2574,620.3 RAO,Mechanical Vibrations,Math-125-RK-9-001,Singiresu S Rao, BS-Mathematics,Pearson,0,0,PB,Purchase,0,4th,1,0,0,0
2575,620.1 MER,Engineering Mechanics Dynamics,Math-126-RK-9-001,JL Meriam LG Kraige, BS-Mathematics,Wiley,0,0,PB,Purchase,0,5th,1,0,0,0
2576,620.1 MER,Engineering Mechanics Dynamics,Math-126-RK-9-002,JL Meriam LG Kraige, BS-Mathematics,Wiley,0,0,PB,Purchase,0,5th,1,0,0,0
2577,620.1 MER,Engineering Mechanics Dynamics,Math-127-RK-9-001,JL Meriam LG Kraige, BS-Mathematics,Wiley,0,0,PB,Purchase,0,6th,1,0,0,0
2578,620.112 WAR,Mechanical of Engineering Materials,Math-128-RK-9-001,FV Warnock FP Benham RJ Crawford, BS-Mathematics,ELBS,0,0,PB,Purchase,0,0,1,0,0,0
2579,620.112 BEE,Mechanics of Materials,Math-129-RK-9-001,Ferdinand P Beer E Russell Johnston John T DeWolf, BS-Mathematics,McGrawHill,0,0,PB,Purchase,0,3rd,1,0,0,0
2580,620.112 BEE,Mechanics of Materials,Math-129-RK-9-002,Ferdinand P Beer E Russell Johnston John T DeWolf, BS-Mathematics,McGrawHill,0,0,PB,Purchase,0,3rd,1,0,0,0
2581,620.112 BEE,Mechanics of Materials,Math-130-RK-9-001,Ferdinand P Beer E Russell Johnston John David, BS-Mathematics,0,0,0,PB,Purchase,0,5th,1,0,0,0
2582,620.112 BEE,Mechanics of Materials,Math-130-RK-9-002,Ferdinand P Beer E Russell Johnston John David, BS-Mathematics,0,0,0,PB,Purchase,0,5th,1,0,0,0
2583,620.112 BEE,Mechanical of Materials,Math-131-RK-9-001,Ferdinand P Beer E Russell Johnston John David, BS-Mathematics,0,0,0,PB,Purchase,0,6th,1,0,0,0
2584,620.112 IQB ,Advance Mechanics for B.Sc & BS,Math-132-RK-9-001,Prof Iqbal Haider Bhatti, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2585,620.112 MUS ,Mechanics for B.Sc Classes,Math-133-RK-9-001,MH Musaddiq M Rafique Naeem, BS-Mathematics,Allied Book Centre,0,0,PB,Purchase,0,0,1,0,0,0
2586,620.112 MUS ,Mechanics for B.Sc Classes,Math-133-RK-9-002,MH Musaddiq M Rafique Naeem, BS-Mathematics,Allied Book Centre,0,0,PB,Purchase,0,0,1,0,0,0
2587,620.112 MUM,Advanced Level Mathematics Mechanics,Math-134-RK-9-001,Mumtaz A Taji, BS-Mathematics,0,0,0,PB,Purchase,0,0,1,0,0,0
2588,620.112 MUM,Advanced Level Mathematics Mechanics-1,Math-135-RK-9-001,Mumtaz A Taji, BS-Mathematics,ilmi Kitab Khana,0,0,PB,Purchase,0,0,1,0,0,0
2589,510 QUA,Advanced Level Mathematics Mechanics-1,Math-136-RK-9-001,Douglas Quadling, BS-Mathematics,Cambridge,0,2006,PB,Purchase,0,1st,1,0,0,0
2590,510 QUA,Advanced Level Mathematics Mechanics-1,Math-136-RK-9-002,Douglas Quadling, BS-Mathematics,Cambridge,0,2006,PB,Purchase,0,1st,1,0,0,0
2591,620.112 LAL,Mechanics for BA and BSc Students,Math-137-RK-9-001,Lal Din Baig, BS-Mathematics,ilmi Kitab Khana,0,0,PB,Purchase,0,0,1,0,0,0
2592,620.112 ALI ,Mechanics for B.Sc Part-1,Math-138-RK-9-001,Ali Bin Wali, BS-Mathematics,ilmi Kitab Khana,0,0,PB,Purchase,0,0,1,0,0,0
2593,627 KHU,"A Textbook of Hydraulics, Fluid Mechanics and Hydraulic Machines",Math-139-RK-9-001,RS Khurmi, BS-Mathematics,S. Chand & Company,666,2006,PB,Purchase,350,0,1,0,0,0
2594,627 KHU,"A Textbook of Hydraulics, Fluid Mechanics and Hydraulic Machines",Math-139-RK-9-002,RS Khurmi, BS-Mathematics,S. Chand & Company,666,2006,PB,Purchase,350,0,1,0,0,0
2595,627 KHU,"A Textbook of Hydraulics, Fluid Mechanics and Hydraulic Machines",Math-139-RK-9-003,RS Khurmi, BS-Mathematics,S. Chand & Company,666,2006,PB,Purchase,350,0,1,0,0,0
2596,627 KHU,"A Textbook of Hydraulics, Fluid Mechanics and Hydraulic Machines",Math-139-RK-9-004,RS Khurmi, BS-Mathematics,S. Chand & Company,666,2006,PB,Purchase,350,0,1,0,0,0
2597,627 KHU,"A Textbook of Hydraulics, Fluid Mechanics and Hydraulic Machines",Math-139-RK-9-005,RS Khurmi, BS-Mathematics,S. Chand & Company,666,2006,PB,Purchase,350,0,1,0,0,0
2598,627 KHU,"A Textbook of Hydraulics, Fluid Mechanics and Hydraulic Machines",Math-139-RK-9-006,RS Khurmi, BS-Mathematics,S. Chand & Company,666,2006,PB,Purchase,350,0,1,0,0,0
2599,629.287 CRO,Automotive Mechanics,Math-140-RK-9-001,William H Crouse Donald L Anglin, BS-Mathematics,McGrawHill,0,0,PB,Purchase,0,10th,1,0,0,0
2600,621.4021 EAS,Applied Thermodynamic for Engineering Technologists,Math-141-RK-9-001,TD Eastop Late A McConkey, BS-Mathematics,ELBS,0,1978,PB,Purchase,0,5th,1,0,0,0
2601,621.4021 EAS,Applied Thermodynamic for Engineering Technologists,Math-141-RK-9-002,TD Eastop Late A McConkey, BS-Mathematics,ELBS,0,1978,PB,Purchase,0,5th,1,0,0,0
2602,621.4021 EAS,Applied Thermodynamic for Engineering Technologists,Math-141-RK-9-003,TD Eastop Late A McConkey, BS-Mathematics,ELBS,0,1978,PB,Purchase,0,5th,1,0,0,0
2603,621.4021 EAS,Applied Thermodynamic for Engineering Technologists,Math-141-RK-9-004,TD Eastop Late A McConkey, BS-Mathematics,ELBS,0,1978,PB,Purchase,0,5th,1,0,0,0
2604,621.4021 EAS,Applied Thermodynamic for Engineering Technologists,Math-141-RK-9-005,TD Eastop Late A McConkey, BS-Mathematics,ELBS,0,1978,PB,Purchase,0,5th,1,0,0,0
2605,621.4021 EAS,Applied Thermodynamic for Engineering Technologists,Math-141-RK-9-006,TD Eastop Late A McConkey, BS-Mathematics,ELBS,0,1978,PB,Purchase,0,5th,1,0,0,0
2606,620.402 BOR,Fundamentals of Thermodynamic,Math-142-RK-9-001,Claus Borgnakke Richard E Sonntag, BS-Mathematics,0,0,0,PB,Purchase,0, 8th ,1,0,0,0
2607,570 BOS,Mathematics The Core Course for A Level,Math-143-RK-9-001,LBostock S Chandler, BS-Mathematics,Stanley Thornes,0,1981,PB,Purchase,0,0,1,0,0,0
2608,570 BOS,Mathematics The Core Course for A Level,Math-143-RK-9-002,LBostock S Chandler, BS-Mathematics,Stanley Thornes,0,1981,PB,Purchase,0,0,1,0,0,0
2609,570 BOS,Mathematics The Core Course for A Level,Math-143-RK-9-003,LBostock S Chandler, BS-Mathematics,Stanley Thornes,0,1981,PB,Purchase,0,0,1,0,0,0
2610,570.151 IBR,Biostatistics & Researach Methods,Math-144-RK-9-001,Muhammad Ibrahim, BS-Mathematics,Al-Hassan,0,0,PB,Purchase,0,0,1,0,0,0
2611,670 CAM,Principles of Manufacturing Materials and Processes,Math-145-RK-9-001,JS Campbell, BS-Mathematics,McGraw Hill,0,0,PB,Purchase,0,0,1,0,0,0
2612,515 AYR,Schums Outline of Calculus,Math-146-RK-9-001,Frank Ayers, BS-Mathematics,McGraw Hill,0,1999,PB,Purchase,0,4th,1,0,0,0
2613,515 STE,Calculus,Math-147-RK-9-001,James Stewart, BS-Mathematics,0,0,0,PB,Purchase,0,7th,1,0,0,0
2614,515 ANT,Calculus Early Transcendentals,Math-148-RK-9-001,Howard Anton, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2615,515 ANT,Calculus Early Transcendentals,Math-148-RK-9-002,Howard Anton, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2616,515 ANT,Calculus Early Transcendentals,Math-148-RK-9-003,Howard Anton, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2617,515 ANT,Calculus Early Transcendentals,Math-148-RK-9-004,Howard Anton, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2618,515 THO,Thomas' Calculus Solution Manual,Math-149-RK-9-001,G Thomas, BS-Mathematics,0,0,0,PB,Purchase,0,11th,1,0,0,0
2619,515 ANT,Calculus Early Transcendentals,Math-150-RK-9-001,Howard Anton, BS-Mathematics,0,0,0,PB,Purchase,0,10th,1,0,0,0
2620,515 THO,Thomas' Calculus,Math-151-RK-9-001,Ross L Finney, BS-Mathematics,0,0,0,PB,Purchase,0,10th,1,0,0,0
2621,515 THO,Thomas' Calculus,Math-151-RK-9-002,Ross L Finney, BS-Mathematics,0,0,0,PB,Purchase,0,10th,1,0,0,0
2622,515 THO,Thomas' Calculus,Math-152-RK-9-001,Ross L Finney, BS-Mathematics,0,0,0,PB,Purchase,0,12th,1,0,0,0
2623,515 THO,Thomas' Calculus,Math-152-RK-9-002,Ross L Finney, BS-Mathematics,0,0,0,PB,Purchase,0,12th,1,0,0,0
2624,515 THO,Thomas' Calculus,Math-152-RK-9-003,Ross L Finney, BS-Mathematics,0,0,0,PB,Purchase,0,12th,1,0,0,0
2625,515.15 ZAI,"Calculus and Analytic Geometry for BA,BSc",Math-153-RK-9-001,DrMNMTalpur, BS-Mathematics,Ferozsons Ltd,0,1982,PB,Purchase,0,0,1,0,0,0
2626,510 YUS,Mathematical Methods and Metric Spaces,Math-154-RK-9-001,SMYousaf, BS-Mathematics,ILMI Kitab Khana,0,2017,PB,Purchase,0,1st,1,0,0,0
2627,510 WHE,Modern Mathematics With Applications to Business and The Social Sciences,Math-155-RK-9-001,Ruric E Wheeler, BS-Mathematics,0,0,0,PB,Purchase,0,4th,1,0,0,0
2628,510 SOL,Pure Maths Advance Level Mathematics,Math-156-RK-9-001,RC Solomon, BS-Mathematics,John Murray,0,1998,PB,Purchase,0,1st,1,0,0,0
2629,510 BOS,Core Maths for Advanced Level,Math-157-RK-9-001,L Bostock SChandler, BS-Mathematics,Stanley Thornes Publisher,0,2000,PB,Purchase,0,3rd,1,0,0,0
2630,510.2462 KRE,Advanced Engineering Mathematics,Math-158-RK-9-001,Erwin Kreyszig, BS-Mathematics,0,0,0,PB,Purchase,0,8th,1,0,0,0
2631,510.2462 KRE,Advanced Engineering Mathematics,Math-159-RK-9-001,Erwin Kreyszig, BS-Mathematics,0,0,0,PB,Purchase,0,10th,1,0,0,0
2632,510.76 THO,New Additional Mathematics ,Math-160-RK-9-001,Ho Soo Thong, BS-Mathematics,SNP Publisher,0,2002,PB,Purchase,0,0,1,0,0,0
